id,label,type,members,role,created_at,active_status,age,gender,location,language,topic,category,visibility
2577,channel_76,channel,33606.0,,2023-01-16 18:27:11.856669944,active,,,,,sports,news,public
2578,channel_77,channel,12534.0,,2022-09-24 22:59:28.884140015,active,,,,,crypto,news,public
2579,channel_78,channel,30127.0,,2022-02-06 15:18:48.523598745,active,,,,,sports,tech,private
2580,channel_79,channel,41397.0,,2023-04-12 16:45:19.030371845,active,,,,,news,finance,private
2581,channel_80,channel,26851.0,,2021-09-03 10:06:28.268637670,active,,,,,news,news,public
2582,channel_81,channel,2016.0,,2021-06-22 11:38:56.555960748,active,,,,,crypto,finance,private
2583,channel_82,channel,25253.0,,2021-06-28 05:17:47.029462724,active,,,,,sports,tech,private
2584,channel_83,channel,25276.0,,2021-11-17 13:25:55.616665747,active,,,,,health,tech,private
2585,channel_84,channel,24247.0,,2024-03-07 23:17:47.287249745,active,,,,,sports,finance,private
2586,channel_85,channel,25300.0,,2020-05-16 10:32:17.500212049,active,,,,,news,sports,public
2587,channel_86,channel,9529.0,,2023-04-25 17:43:37.963622345,active,,,,,tech,tech,public
2588,channel_87,channel,18262.0,,2020-01-12 12:05:16.044438316,active,,,,,tech,tech,private
2589,channel_88,channel,10268.0,,2023-09-15 14:07:21.045569710,active,,,,,health,tech,private
2590,channel_89,channel,22271.0,,2020-04-29 09:49:47.248480843,active,,,,,sports,tech,private
2591,channel_90,channel,13185.0,,2023-08-14 03:09:28.058637750,active,,,,,crypto,finance,private
2592,channel_91,channel,22243.0,,2020-09-08 00:57:17.576803474,active,,,,,sports,finance,public
2593,channel_92,channel,40099.0,,2024-10-03 20:10:55.313511398,active,,,,,health,finance,private
2594,channel_93,channel,9571.0,,2023-09-06 02:49:03.927540249,active,,,,,health,finance,private
2595,channel_94,channel,40976.0,,2021-06-17 06:45:40.409498156,active,,,,,health,sports,public
2596,channel_95,channel,39044.0,,2023-06-15 06:03:54.460636887,active,,,,,tech,finance,public
2597,channel_96,channel,49984.0,,2025-02-02 02:27:33.819863744,active,,,,,sports,finance,private
2598,channel_97,channel,41774.0,,2021-12-31 19:06:12.661943210,active,,,,,sports,tech,public
2599,channel_98,channel,3568.0,,2025-07-15 00:36:51.484801749,active,,,,,crypto,sports,public
2600,channel_99,channel,3027.0,,2025-04-09 03:29:24.343414199,active,,,,,health,tech,private
2601,channel_100,channel,3695.0,,2021-05-02 10:10:47.958981906,active,,,,,health,sports,private
2602,channel_101,channel,49190.0,,2023-07-19 11:32:15.569254475,active,,,,,news,news,public
2603,channel_102,channel,6258.0,,2020-02-20 02:57:57.252343072,active,,,,,news,sports,private
2604,channel_103,channel,23002.0,,2022-08-15 22:39:27.087539739,active,,,,,tech,sports,public
2605,channel_104,channel,40504.0,,2024-04-05 13:34:49.029374643,active,,,,,sports,tech,public
2606,channel_105,channel,34159.0,,2024-02-13 19:35:34.071372925,active,,,,,crypto,sports,public
2607,channel_106,channel,14986.0,,2022-08-29 13:27:56.175668834,active,,,,,crypto,sports,private
2608,channel_107,channel,13666.0,,2025-08-04 22:14:32.778532007,active,,,,,health,tech,private
2609,channel_108,channel,39660.0,,2020-12-31 19:41:43.456837925,active,,,,,crypto,news,public
2610,channel_109,channel,4561.0,,2022-05-01 04:06:47.032898555,active,,,,,health,news,public
2611,channel_110,channel,27854.0,,2022-02-03 13:36:28.884824482,active,,,,,sports,news,private
2612,channel_111,channel,39952.0,,2023-02-21 18:57:39.672433324,active,,,,,crypto,sports,public
2613,channel_112,channel,23662.0,,2024-09-06 02:59:24.884904775,active,,,,,health,tech,public
2614,channel_113,channel,9392.0,,2021-06-14 22:23:57.564200374,active,,,,,sports,news,private
2615,channel_114,channel,31535.0,,2022-09-09 10:31:00.305799961,active,,,,,sports,news,private
2616,channel_115,channel,14067.0,,2020-06-18 02:05:04.171987028,active,,,,,health,news,private
2617,channel_116,channel,49033.0,,2024-03-08 05:08:27.436772840,active,,,,,health,news,private
2618,channel_117,channel,24599.0,,2023-01-13 04:02:28.946679429,active,,,,,tech,tech,public
2619,channel_118,channel,36222.0,,2020-01-07 12:57:35.990009489,active,,,,,sports,news,private
2620,channel_119,channel,12837.0,,2023-01-16 21:24:54.831802260,active,,,,,health,sports,private
2621,channel_120,channel,15039.0,,2021-09-30 08:14:04.132940390,active,,,,,sports,sports,public
2622,channel_121,channel,31818.0,,2023-11-09 10:31:35.002163034,active,,,,,crypto,tech,public
2623,channel_122,channel,20115.0,,2024-07-20 13:01:27.530761131,active,,,,,news,finance,public
2624,channel_123,channel,11965.0,,2024-01-30 17:26:29.534485591,active,,,,,news,news,private
2625,channel_124,channel,25538.0,,2024-08-12 21:51:34.116488494,active,,,,,health,news,public
2626,channel_125,channel,43530.0,,2025-08-06 02:34:33.075929522,active,,,,,health,sports,private
2627,channel_126,channel,6056.0,,2020-10-24 09:27:26.715423066,active,,,,,sports,tech,public
2628,channel_127,channel,33482.0,,2024-05-10 06:28:40.274538740,active,,,,,health,finance,private
2629,channel_128,channel,48716.0,,2022-11-10 05:39:51.756513080,active,,,,,sports,sports,public
2630,channel_129,channel,9110.0,,2020-05-18 19:37:37.291940135,active,,,,,health,finance,private
2631,channel_130,channel,14773.0,,2020-06-05 11:34:32.277016364,active,,,,,sports,tech,private
2632,channel_131,channel,28266.0,,2022-03-22 21:16:11.138469040,active,,,,,health,tech,public
2633,channel_132,channel,18412.0,,2024-10-12 22:00:30.409698963,active,,,,,tech,tech,public
2634,channel_133,channel,34270.0,,2023-03-30 19:04:13.513646107,active,,,,,sports,sports,private
2635,channel_134,channel,7910.0,,2024-01-20 13:11:26.248218681,active,,,,,tech,tech,public
2636,channel_135,channel,46453.0,,2023-10-12 03:59:31.438928168,active,,,,,tech,sports,private
2637,channel_136,channel,26446.0,,2022-07-23 07:00:11.858557948,active,,,,,tech,sports,private
2638,channel_137,channel,1206.0,,2020-02-19 19:27:27.817073541,active,,,,,tech,news,private
2639,channel_138,channel,22518.0,,2024-11-11 14:57:39.922060362,active,,,,,crypto,sports,public
2640,channel_139,channel,23361.0,,2023-12-02 01:51:26.629890881,active,,,,,news,sports,private
2641,channel_140,channel,24419.0,,2022-04-28 12:22:35.105448706,active,,,,,crypto,news,private
2642,channel_141,channel,49702.0,,2021-06-25 01:49:54.904776564,active,,,,,health,finance,private
2643,channel_142,channel,42523.0,,2021-09-11 01:16:04.301530336,active,,,,,health,news,private
2644,channel_143,channel,46151.0,,2020-05-25 14:10:38.860400575,active,,,,,news,news,public
2645,channel_144,channel,23403.0,,2022-02-19 17:11:11.686215539,active,,,,,news,tech,public
2646,channel_145,channel,19141.0,,2020-08-26 04:04:53.228255575,active,,,,,news,tech,private
2647,channel_146,channel,15820.0,,2023-05-13 01:54:45.805179938,active,,,,,tech,news,public
2648,channel_147,channel,41342.0,,2023-06-24 06:37:46.167904256,active,,,,,crypto,tech,public
2649,channel_148,channel,7374.0,,2025-02-20 14:50:20.237951128,active,,,,,health,news,private
2650,channel_149,channel,2678.0,,2024-01-21 14:43:02.122147760,active,,,,,crypto,tech,public
2651,channel_150,channel,34827.0,,2021-05-03 21:36:56.763739261,active,,,,,crypto,sports,public
2652,channel_151,channel,17198.0,,2020-01-08 03:26:45.337847695,active,,,,,crypto,tech,public
2653,channel_152,channel,10914.0,,2021-11-13 04:36:29.379010780,active,,,,,news,tech,public
2654,channel_153,channel,28890.0,,2024-07-22 23:33:28.878578712,active,,,,,news,sports,public
2655,channel_154,channel,23299.0,,2023-12-21 00:08:14.860921672,active,,,,,health,news,public
2656,channel_155,channel,44585.0,,2025-08-16 12:58:25.420000297,active,,,,,health,tech,private
2657,channel_156,channel,44689.0,,2025-03-17 08:28:42.473615840,active,,,,,health,tech,public
2658,channel_157,channel,43557.0,,2021-11-08 08:46:37.679494991,active,,,,,crypto,sports,private
2659,channel_158,channel,45020.0,,2025-07-29 22:09:33.771587928,active,,,,,news,sports,private
2660,channel_159,channel,3693.0,,2024-10-29 06:49:26.760382508,active,,,,,tech,sports,private
2661,channel_160,channel,30467.0,,2022-09-14 09:40:27.179564101,active,,,,,crypto,finance,public
2662,channel_161,channel,30723.0,,2023-07-14 19:09:35.510281064,active,,,,,sports,sports,public
2663,channel_162,channel,47699.0,,2022-01-06 13:45:35.640749546,active,,,,,crypto,news,private
2664,channel_163,channel,4627.0,,2025-08-25 03:19:50.432626974,active,,,,,news,tech,private
2665,channel_164,channel,26939.0,,2021-06-07 14:50:33.060993016,active,,,,,sports,tech,private
2666,channel_165,channel,49925.0,,2021-03-10 08:30:34.589252183,active,,,,,crypto,finance,public
2667,channel_166,channel,43941.0,,2025-08-30 09:24:28.133798268,active,,,,,news,tech,public
2668,channel_167,channel,22834.0,,2025-02-11 23:24:55.454098599,active,,,,,news,tech,public
2669,channel_168,channel,19047.0,,2021-01-15 04:53:14.767710361,active,,,,,tech,news,private
2670,channel_169,channel,27105.0,,2022-08-21 12:16:29.727596686,active,,,,,crypto,tech,public
2671,channel_170,channel,11230.0,,2023-02-25 13:07:47.581857028,active,,,,,news,news,public
2672,channel_171,channel,16707.0,,2021-03-22 08:37:35.417743438,active,,,,,health,finance,private
2673,channel_172,channel,22976.0,,2023-12-17 23:01:37.676616302,active,,,,,news,news,public
2674,channel_173,channel,45262.0,,2024-03-15 10:26:23.249313372,active,,,,,tech,sports,private
2675,channel_174,channel,24776.0,,2020-10-27 11:58:02.494356668,active,,,,,news,sports,public
2676,channel_175,channel,31080.0,,2023-06-28 21:04:39.168447080,active,,,,,crypto,finance,private
2677,channel_176,channel,2306.0,,2022-10-11 15:44:53.912895554,active,,,,,crypto,tech,public
2678,channel_177,channel,7776.0,,2021-05-15 20:41:47.004850366,active,,,,,sports,news,private
2679,channel_178,channel,28251.0,,2023-12-14 10:34:00.842974173,active,,,,,crypto,sports,public
2680,channel_179,channel,10474.0,,2023-08-14 21:56:08.067057930,active,,,,,sports,news,private
2681,channel_180,channel,41294.0,,2021-02-09 21:10:48.642398692,active,,,,,health,sports,private
2682,channel_181,channel,22959.0,,2020-01-13 10:32:15.749280396,active,,,,,tech,news,public
2683,channel_182,channel,6530.0,,2021-10-06 09:33:39.071795748,active,,,,,health,tech,public
2684,channel_183,channel,30320.0,,2022-09-28 15:04:38.647438843,active,,,,,sports,finance,private
2685,channel_184,channel,4748.0,,2024-09-12 15:54:42.058805320,active,,,,,news,tech,public
2686,channel_185,channel,32968.0,,2020-01-21 22:15:54.089481973,active,,,,,news,news,private
2687,channel_186,channel,33562.0,,2022-08-04 09:13:41.447631419,active,,,,,health,sports,private
2688,channel_187,channel,14545.0,,2023-11-02 17:06:44.418397798,active,,,,,news,sports,public
2689,channel_188,channel,1663.0,,2024-07-25 16:24:31.240988479,active,,,,,sports,finance,public
2690,channel_189,channel,35766.0,,2022-11-28 17:35:04.726019924,active,,,,,tech,tech,public
2691,channel_190,channel,8994.0,,2023-10-22 00:38:58.153103321,active,,,,,crypto,tech,private
2692,channel_191,channel,29021.0,,2020-05-16 20:05:17.332605124,active,,,,,sports,tech,private
2693,channel_192,channel,31303.0,,2020-02-19 21:14:03.281343198,active,,,,,sports,sports,public
2694,channel_193,channel,4304.0,,2022-06-06 05:58:49.298010910,active,,,,,crypto,finance,private
2695,channel_194,channel,47576.0,,2021-09-17 15:20:00.195968182,active,,,,,crypto,sports,private
2696,channel_195,channel,40353.0,,2023-05-05 16:07:29.473122796,active,,,,,tech,tech,public
2697,channel_196,channel,18675.0,,2022-02-27 10:43:16.500680054,active,,,,,tech,news,private
2698,channel_197,channel,45417.0,,2022-08-09 08:39:48.198108866,active,,,,,tech,sports,private
2699,channel_198,channel,24938.0,,2023-04-08 19:32:14.581276234,active,,,,,news,finance,private
2700,channel_199,channel,24664.0,,2022-09-07 17:56:06.474455891,active,,,,,sports,tech,public
2701,group_0,group,1736.0,admin,2022-01-25 01:43:47.601982333,active,,,,,news,news,public
2702,group_1,group,3796.0,admin,2021-04-01 07:18:26.593706367,active,,,,,tech,sports,private
2703,group_2,group,3099.0,admin,2021-10-03 02:05:24.723068264,active,,,,,tech,news,public
2704,group_3,group,3252.0,admin,2020-09-30 01:20:50.588911083,active,,,,,sports,news,private
2705,group_4,group,798.0,admin,2023-09-22 01:58:10.189090338,active,,,,,tech,finance,public
2706,group_5,group,2260.0,admin,2021-05-21 21:42:09.456494861,active,,,,,finance,sports,private
2707,group_6,group,4197.0,admin,2021-11-07 03:23:08.842579555,active,,,,,news,finance,private
2708,group_7,group,4837.0,admin,2020-12-23 22:14:49.922453021,active,,,,,news,tech,private
2709,group_8,group,954.0,admin,2021-01-19 00:28:56.474711029,active,,,,,tech,news,private
2710,group_9,group,3574.0,admin,2022-08-06 12:25:42.839336527,active,,,,,finance,finance,public
2711,group_10,group,1807.0,admin,2020-04-14 07:52:54.762890512,active,,,,,finance,finance,private
2712,group_11,group,2877.0,admin,2023-04-08 18:26:47.776962732,active,,,,,finance,tech,private
2713,group_12,group,1833.0,admin,2023-07-19 23:50:21.412340229,active,,,,,news,sports,public
2714,group_13,group,3610.0,admin,2021-08-25 16:33:40.138697617,active,,,,,finance,finance,public
2715,group_14,group,302.0,admin,2024-05-25 10:01:14.585442437,active,,,,,finance,news,private
2716,group_15,group,3355.0,admin,2022-01-15 12:35:42.755980726,active,,,,,tech,news,private
2717,group_16,group,4318.0,admin,2020-05-03 16:28:19.982604973,active,,,,,sports,news,public
2718,group_17,group,4596.0,admin,2022-12-24 21:07:42.452427082,active,,,,,finance,news,private
2719,group_18,group,866.0,admin,2023-03-24 18:17:02.652511306,active,,,,,tech,finance,private
2720,group_19,group,4489.0,admin,2021-03-12 04:46:09.245328572,active,,,,,tech,news,private
2721,group_20,group,2427.0,admin,2020-05-28 22:39:32.922806837,active,,,,,finance,finance,private
2722,group_21,group,3031.0,admin,2023-07-18 15:11:43.907915622,active,,,,,sports,sports,private
2723,group_22,group,297.0,admin,2021-01-24 16:13:19.282893626,active,,,,,news,news,private
2724,group_23,group,2030.0,admin,2024-10-27 08:16:28.713110639,active,,,,,sports,sports,private
2725,group_24,group,3682.0,admin,2020-03-30 13:48:43.977879253,active,,,,,finance,finance,private
2726,group_25,group,708.0,admin,2023-11-28 16:18:19.338114668,active,,,,,sports,tech,private
2727,group_26,group,3372.0,admin,2021-02-13 01:15:54.575121052,active,,,,,tech,sports,public
2728,group_27,group,1247.0,admin,2024-06-11 05:08:43.541910727,active,,,,,tech,news,public
2729,group_28,group,4382.0,admin,2023-06-02 14:57:01.383843829,active,,,,,sports,tech,public
2730,group_29,group,3497.0,admin,2021-05-09 04:54:34.755943458,active,,,,,news,sports,private
2731,group_30,group,2611.0,admin,2023-12-14 05:47:39.780003334,active,,,,,sports,finance,private
2732,group_31,group,1894.0,admin,2023-12-06 23:13:50.292926927,active,,,,,finance,finance,private
2733,group_32,group,759.0,admin,2023-02-15 19:46:05.216695238,active,,,,,news,finance,public
2734,group_33,group,2911.0,admin,2024-11-27 19:45:33.396012118,active,,,,,sports,sports,public
2735,group_34,group,1469.0,admin,2024-11-10 18:04:33.761981737,active,,,,,sports,finance,private
2736,group_35,group,2086.0,admin,2021-03-10 09:38:50.362142624,active,,,,,news,sports,public
2737,group_36,group,246.0,admin,2020-12-28 01:24:27.745126974,active,,,,,sports,news,public
2738,group_37,group,3319.0,admin,2020-12-14 20:44:49.691551908,active,,,,,finance,news,private
2739,group_38,group,3011.0,admin,2024-07-17 15:18:03.493567919,active,,,,,tech,sports,private
2740,group_39,group,1834.0,admin,2020-05-04 16:21:26.567405103,active,,,,,finance,sports,public
2741,group_40,group,1943.0,admin,2020-11-02 22:59:42.244673538,active,,,,,sports,tech,private
2742,group_41,group,588.0,admin,2023-08-30 08:24:35.383514798,active,,,,,tech,finance,public
2743,group_42,group,3076.0,admin,2025-07-26 10:44:10.271614268,active,,,,,news,news,public
2744,group_43,group,2059.0,admin,2022-02-09 06:56:58.532346974,active,,,,,finance,news,public
2745,group_44,group,2485.0,admin,2022-07-02 16:51:45.388874619,active,,,,,news,tech,private
2746,group_45,group,3019.0,admin,2023-11-14 17:44:05.135199859,active,,,,,tech,sports,public
2747,group_46,group,4836.0,admin,2021-11-17 12:21:41.145655121,active,,,,,sports,sports,public
2748,group_47,group,1902.0,admin,2020-11-22 05:48:11.858615797,active,,,,,tech,tech,private
2749,group_48,group,4161.0,admin,2020-03-09 16:26:39.567137870,active,,,,,tech,finance,private
2750,group_49,group,3469.0,admin,2024-11-05 07:02:40.395025434,active,,,,,news,sports,public
2751,group_50,group,362.0,admin,2024-04-04 22:10:53.003969073,active,,,,,finance,sports,private
2752,group_51,group,723.0,admin,2023-09-23 07:06:49.659721974,active,,,,,tech,finance,private
2753,group_52,group,1116.0,admin,2022-11-19 11:35:04.132759118,active,,,,,sports,finance,public
2754,group_53,group,3743.0,admin,2022-08-31 04:44:13.499675596,active,,,,,tech,tech,private
2755,group_54,group,2149.0,admin,2020-10-25 08:41:37.357979489,active,,,,,news,tech,public
2756,group_55,group,3823.0,admin,2021-06-17 01:50:53.100172988,active,,,,,finance,tech,private
2757,group_56,group,4648.0,admin,2024-02-09 16:20:09.435071009,active,,,,,sports,sports,private
2758,group_57,group,3208.0,admin,2020-03-13 22:30:17.271860572,active,,,,,news,tech,public
2759,group_58,group,4190.0,admin,2022-11-16 04:35:14.901648465,active,,,,,tech,sports,public
2760,group_59,group,2156.0,admin,2021-11-06 17:10:23.153833926,active,,,,,tech,news,private
2761,group_60,group,3270.0,admin,2022-11-15 07:02:57.280704502,active,,,,,finance,finance,private
2762,group_61,group,1782.0,admin,2023-03-24 17:05:44.627834559,active,,,,,news,finance,private
2763,group_62,group,2355.0,admin,2024-07-14 07:55:20.519426968,active,,,,,news,news,public
2764,group_63,group,1254.0,admin,2024-01-12 09:01:20.023428696,active,,,,,finance,tech,private
2765,group_64,group,4599.0,admin,2020-12-11 02:26:34.821831773,active,,,,,sports,sports,public
2766,group_65,group,3291.0,admin,2025-03-14 06:11:50.522753363,active,,,,,news,sports,private
2767,group_66,group,1796.0,admin,2020-03-08 17:32:43.424259516,active,,,,,finance,sports,private
2768,group_67,group,4091.0,admin,2022-03-25 06:53:22.498561045,active,,,,,news,finance,private
2769,group_68,group,4823.0,admin,2024-10-19 10:19:19.506243044,active,,,,,finance,tech,private
2770,group_69,group,4782.0,admin,2024-07-13 08:44:01.118632241,active,,,,,tech,sports,private
2771,group_70,group,1748.0,admin,2024-09-30 02:29:34.054427775,active,,,,,tech,sports,public
2772,group_71,group,1545.0,admin,2022-11-12 22:36:32.014127951,active,,,,,news,sports,public
2773,group_72,group,4299.0,admin,2023-11-20 04:57:11.007996406,active,,,,,news,news,public
2774,group_73,group,4023.0,admin,2021-03-27 10:00:34.509110403,active,,,,,tech,sports,private
2775,group_74,group,353.0,admin,2024-11-18 17:26:56.880468829,active,,,,,sports,news,public
2776,group_75,group,3283.0,admin,2021-05-06 02:00:26.773088848,active,,,,,finance,sports,public
2777,group_76,group,2657.0,admin,2020-09-27 11:24:46.177950514,active,,,,,sports,sports,private
2778,group_77,group,198.0,admin,2024-08-04 15:37:47.017710756,active,,,,,sports,sports,private
2779,group_78,group,2300.0,admin,2020-08-26 12:09:01.609617096,active,,,,,sports,news,public
2780,group_79,group,3061.0,admin,2020-07-07 22:29:00.352657217,active,,,,,tech,sports,public
2781,group_80,group,4533.0,admin,2020-02-18 11:21:16.528590698,active,,,,,news,tech,public
2782,group_81,group,3877.0,admin,2025-02-11 11:42:01.664830805,active,,,,,sports,sports,public
2783,group_82,group,2969.0,admin,2020-01-28 15:08:31.535414997,active,,,,,tech,news,public
2784,group_83,group,3334.0,admin,2024-08-17 08:38:43.731614369,active,,,,,finance,news,public
2785,group_84,group,3891.0,admin,2022-12-25 21:12:26.252273248,active,,,,,news,tech,public
